NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Município (Código),Município,Ano (Código),Ano,Variável (Código),Variável
6,Município,45,Pessoas,20396,1506583,Santa Maria das Barreiras - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,24059,1506609,Santa Maria do Pará - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,68934,1506708,Santana do Araguaia - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,294447,1506807,Santarém - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,6482,1506906,Santarém Novo - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,30129,1507003,Santo Antônio do Tauá - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,17492,1507102,São Caetano de Odivelas - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,24659,1507151,São Domingos do Araguaia - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,30987,1507201,São Domingos do Capim - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,120580,1507300,São Félix do Xingu - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,15418,1507409,São Francisco do Pará - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,24394,1507458,São Geraldo do Araguaia - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,5884,1507466,São João da Ponta - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,22207,1507474,São João de Pirabas - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,13569,1507508,São João do Araguaia - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,56667,1507607,São Miguel do Guamá - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,25540,1507706,São Sebastião da Boa Vista - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,5678,1507755,Sapucaia - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,11587,1507805,Senador José Porfírio - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,24488,1507904,Soure - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,100300,1507953,Tailândia - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,11262,1507961,Terra Alta - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,18105,1507979,Terra Santa - PA,2016,2016,9324,População residente estimada
